0.000000000000000000e+00
0.000000000000000000e+00
6.277792309704420884e-03
6.277792309704420884e-03
8.893539105414596108e-03
8.631964425843578065e-03
1.281715929897985808e-02
1.072456186241171894e-02
1.412503269683494656e-02
1.386345801726392851e-02
1.647920481297410547e-02
1.621763013340308743e-02
1.831022756997122830e-02
1.752550353125817417e-02
1.909495160868427896e-02
1.804865289040021026e-02
1.831022756997122830e-02
1.857180224954224287e-02
1.961810096782631505e-02
1.961810096782631505e-02
