0.000000000000000000e+00
0.000000000000000000e+00
6.277792309704420884e-03
5.231493591420350447e-03
9.416688464556630458e-03
7.324091027988490453e-03
1.046298718284070089e-02
9.155113784985614150e-03
1.177086058069578937e-02
1.020141250326968285e-02
1.203243526026680568e-02
1.177086058069578937e-02
1.386345801726392851e-02
1.255558461940884177e-02
1.412503269683494656e-02
1.334030865812189416e-02
1.569448077426105134e-02
1.543290609469003330e-02
1.674077949254512004e-02
1.674077949254512004e-02
