0.000000000000000000e+00
0.000000000000000000e+00
9.155113784985614150e-03
6.016217630133402841e-03
1.229400993983782372e-02
1.150928590112477133e-02
1.569448077426105134e-02
1.255558461940884177e-02
1.569448077426105134e-02
1.543290609469003330e-02
1.909495160868427896e-02
1.857180224954224287e-02
2.144912372482343788e-02
1.987967564739733309e-02
2.197227308396547049e-02
2.066439968611038375e-02
2.328014648182056071e-02
2.223384776353648853e-02
2.223384776353648853e-02
2.301857180224954266e-02
